stock	0.00027972027972	0.000158822595161
limited	0.00034965034965	0.000582349515591
entergyr	0.00013986013986	5.29408650537e-05
mcsherry	0.00013986013986	5.29408650537e-05
additionally	0.00013986013986	0.000105881730107
doubts	6.99300699301e-05	0.000105881730107
dynamic	0.00020979020979	5.29408650537e-05
externally	6.99300699301e-05	0.000158822595161
yellow	6.99300699301e-05	0.000105881730107
barraged	6.99300699301e-05	0.000105881730107
prefix	6.99300699301e-05	0.000105881730107
35782	0.00013986013986	5.29408650537e-05
invovled	0.00020979020979	5.29408650537e-05
railing	6.99300699301e-05	0.000105881730107
appetite	6.99300699301e-05	0.000158822595161
hate	6.99300699301e-05	0.000264704325269
worked	0.00013986013986	0.000158822595161
forget	6.99300699301e-05	0.000105881730107
looking	6.99300699301e-05	0.000264704325269
fronts	0.00013986013986	5.29408650537e-05
founder	6.99300699301e-05	0.000105881730107
granting	6.99300699301e-05	0.000105881730107
electricity	0.00013986013986	5.29408650537e-05
turner	0.00013986013986	0.000158822595161
locomotive	6.99300699301e-05	0.000105881730107
7517	6.99300699301e-05	0.000105881730107
345	0.00013986013986	5.29408650537e-05
ilug	6.99300699301e-05	0.000211763460215
koromah	6.99300699301e-05	0.000158822595161
swap	6.99300699301e-05	0.000158822595161
whatsoever	6.99300699301e-05	0.000211763460215
riedel	0.00013986013986	5.29408650537e-05
sibilant	6.99300699301e-05	0.000105881730107
sorry	0.00020979020979	5.29408650537e-05
diverted	0.00013986013986	5.29408650537e-05
homemakers	6.99300699301e-05	0.000105881730107
349	6.99300699301e-05	0.000158822595161
overpaying	6.99300699301e-05	0.000105881730107
merchant	0.00020979020979	0.000211763460215
plants	0.00020979020979	5.29408650537e-05
etringer	0.00020979020979	5.29408650537e-05
collaborate	0.00027972027972	5.29408650537e-05
legislators	0.00020979020979	5.29408650537e-05
risk	0.00328671328671	0.000211763460215
taylorja	0.00013986013986	5.29408650537e-05
regional	0.000839160839161	5.29408650537e-05
distort	6.99300699301e-05	0.000105881730107
knelt	6.99300699301e-05	0.000105881730107
travis	0.00013986013986	5.29408650537e-05
shoot	6.99300699301e-05	0.000105881730107
georgia	6.99300699301e-05	0.000105881730107
every	6.99300699301e-05	0.000794112975806
affect	6.99300699301e-05	0.000158822595161
multiple	0.00013986013986	0.000370586055376
four	0.00027972027972	0.000317645190322
school	6.99300699301e-05	0.000158822595161
internally	0.00020979020979	5.29408650537e-05
prize	6.99300699301e-05	0.000105881730107
exaggerate	6.99300699301e-05	0.000105881730107
customizable	6.99300699301e-05	0.000105881730107
ref	6.99300699301e-05	0.000158822595161
withers	0.00034965034965	5.29408650537e-05
companies	0.00027972027972	0.000317645190322
protest	0.00020979020979	5.29408650537e-05
xqirzd	6.99300699301e-05	0.000105881730107
convenience	0.00013986013986	5.29408650537e-05
casinos	6.99300699301e-05	0.000158822595161
suite	0.00020979020979	0.000211763460215
299	6.99300699301e-05	0.000105881730107
indices	0.00013986013986	5.29408650537e-05
deadline	0.00020979020979	0.000264704325269
mongolia	6.99300699301e-05	0.000105881730107
sponsored	6.99300699301e-05	0.000105881730107
heading	6.99300699301e-05	0.000105881730107
cyberopps	6.99300699301e-05	0.000158822595161
charter	0.00020979020979	5.29408650537e-05
209318	6.99300699301e-05	0.000105881730107
force	0.00013986013986	0.000264704325269
leaders	0.00013986013986	5.29408650537e-05
tired	6.99300699301e-05	0.000158822595161
capitalisation	6.99300699301e-05	0.000105881730107
consistent	0.00013986013986	5.29408650537e-05
bacon	6.99300699301e-05	0.000105881730107
direct	0.00027972027972	0.000105881730107
southernenergy	0.00020979020979	5.29408650537e-05
elections	0.00013986013986	5.29408650537e-05
dobmeos	6.99300699301e-05	0.000105881730107
kevin	0.00342657342657	5.29408650537e-05
likely	0.000559440559441	5.29408650537e-05
street	0.00013986013986	5.29408650537e-05
perfect	0.00013986013986	0.000158822595161
freehand	6.99300699301e-05	0.000105881730107
n	0.00013986013986	0.000688231245699
